timestamp_us,motor[0],motor[1],motor[2],motor[3],motor[4],motor[5],motor[6],motor[7],motor[8],motor[9],motor[10],motor[11],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7]
51116000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0124,0.0107,-1.0000,-0.9984,nan,nan,nan,nan
51120000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0108,0.0127,-1.0000,-0.9984,nan,nan,nan,nan
51124000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0083,0.0149,-1.0000,-0.9985,nan,nan,nan,nan
51128000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0063,0.0132,-1.0000,-0.9984,nan,nan,nan,nan
51132000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0065,0.0101,-1.0000,-0.9984,nan,nan,nan,nan
51136000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0091,0.0098,-1.0000,-0.9983,nan,nan,nan,nan
51140000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0105,0.0122,-1.0000,-0.9983,nan,nan,nan,nan
51144000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0083,0.0133,-1.0000,-0.9982,nan,nan,nan,nan
51148000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0085,0.0119,-1.0000,-0.9982,nan,nan,nan,nan
51152000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0121,0.0108,-1.0000,-0.9983,nan,nan,nan,nan
51156000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0144,0.0109,-1.0000,-0.9982,nan,nan,nan,nan
51160000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0156,0.0102,-1.0000,-0.9982,nan,nan,nan,nan
51164000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0160,0.0105,-1.0000,-0.9981,nan,nan,nan,nan
51168000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0146,0.0124,-1.0000,-0.9981,nan,nan,nan,nan
51172000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0137,0.0130,-1.0000,-0.9981,nan,nan,nan,nan
51176000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0127,0.0113,-1.0000,-0.9982,nan,nan,nan,nan
51180000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0102,0.0104,-1.0000,-0.9981,nan,nan,nan,nan
51184000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0062,0.0111,-1.0000,-0.9981,nan,nan,nan,nan
51188000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0061,0.0118,-1.0000,-0.9981,nan,nan,nan,nan
51192000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0115,0.0127,-1.0000,-0.9982,nan,nan,nan,nan
51196000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0154,0.0140,-1.0000,-0.9982,nan,nan,nan,nan
51200000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0135,0.0141,-1.0000,-0.9982,nan,nan,nan,nan
51204000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0096,0.0123,-1.0000,-0.9983,nan,nan,nan,nan
51208000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0087,0.0115,-1.0000,-0.9984,nan,nan,nan,nan
51212000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0101,0.0128,-1.0000,-0.9984,nan,nan,nan,nan
51216000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0101,0.0123,-1.0000,-0.9984,nan,nan,nan,nan
51220000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0111,0.0106,-1.0000,-0.9983,nan,nan,nan,nan
51224000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0121,0.0102,-1.0000,-0.9983,nan,nan,nan,nan
51228000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0137,0.0108,-1.0000,-0.9984,nan,nan,nan,nan
51232000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0152,0.0115,-1.0000,-0.9985,nan,nan,nan,nan
51236000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0145,0.0142,-1.0000,-0.9986,nan,nan,nan,nan
51240000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0127,0.0170,-1.0000,-0.9987,nan,nan,nan,nan
51244000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0143,0.0168,-1.0000,-0.9987,nan,nan,nan,nan
51248000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0164,0.0141,-1.0000,-0.9987,nan,nan,nan,nan
51252000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0155,0.0116,-1.0000,-0.9988,nan,nan,nan,nan
51256000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0121,0.0104,-1.0000,-0.9987,nan,nan,nan,nan
51260000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0099,0.0113,-1.0000,-0.9986,nan,nan,nan,nan
51264000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0098,0.0140,-1.0000,-0.9987,nan,nan,nan,nan
51268000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0123,0.0159,-1.0000,-0.9987,nan,nan,nan,nan
51272000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0156,0.0151,-1.0000,-0.9989,nan,nan,nan,nan
51276000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0162,0.0123,-1.0000,-0.9989,nan,nan,nan,nan
51280000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0168,0.0094,-1.0000,-0.9989,nan,nan,nan,nan
51284000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0190,0.0086,-1.0000,-0.9989,nan,nan,nan,nan
51288000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0183,0.0112,-1.0000,-0.9989,nan,nan,nan,nan
51292000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0169,0.0149,-1.0000,-0.9988,nan,nan,nan,nan
51296000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0167,0.0151,-1.0000,-0.9987,nan,nan,nan,nan
51300000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0150,0.0127,-1.0000,-0.9987,nan,nan,nan,nan
51304000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0132,0.0118,-1.0000,-0.9987,nan,nan,nan,nan
51308000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0126,0.0121,-1.0000,-0.9987,nan,nan,nan,nan
51312000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0123,0.0121,-1.0000,-0.9988,nan,nan,nan,nan
51316000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0094,0.0111,-1.0000,-0.9989,nan,nan,nan,nan
51320000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0063,0.0102,-1.0000,-0.9990,nan,nan,nan,nan
51324000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0057,0.0120,-1.0000,-0.9990,nan,nan,nan,nan
51328000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0081,0.0148,-1.0000,-0.9990,nan,nan,nan,nan
51332000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0098,0.0148,-1.0000,-0.9989,nan,nan,nan,nan
51336000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0097,0.0128,-1.0000,-0.9987,nan,nan,nan,nan
51340000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0103,0.0105,-1.0000,-0.9986,nan,nan,nan,nan
51344000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0118,0.0096,-1.0000,-0.9986,nan,nan,nan,nan
51348000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0097,0.0105,-1.0000,-0.9985,nan,nan,nan,nan
51352000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0090,0.0115,-1.0000,-0.9985,nan,nan,nan,nan
51356000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0112,0.0119,-1.0000,-0.9985,nan,nan,nan,nan
51360000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0133,0.0117,-1.0000,-0.9985,nan,nan,nan,nan
51364000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0133,0.0122,-1.0000,-0.9985,nan,nan,nan,nan
51368000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0120,0.0135,-1.0000,-0.9986,nan,nan,nan,nan
51372000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0093,0.0125,-1.0000,-0.9987,nan,nan,nan,nan
51376000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0077,0.0100,-1.0000,-0.9988,nan,nan,nan,nan
51380000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0091,0.0092,-1.0000,-0.9988,nan,nan,nan,nan
51384000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0124,0.0110,-1.0000,-0.9988,nan,nan,nan,nan
51388000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0140,0.0138,-1.0000,-0.9988,nan,nan,nan,nan
51392000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0118,0.0147,-1.0000,-0.9987,nan,nan,nan,nan
51396000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0099,0.0132,-1.0000,-0.9987,nan,nan,nan,nan
51400000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0091,0.0103,-1.0000,-0.9987,nan,nan,nan,nan
51404000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0100,0.0080,-1.0000,-0.9987,nan,nan,nan,nan
51408000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0107,0.0088,-1.0000,-0.9988,nan,nan,nan,nan
51412000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0097,0.0110,-1.0000,-0.9988,nan,nan,nan,nan
51416000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0086,0.0113,-1.0000,-0.9989,nan,nan,nan,nan
51420000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0072,0.0113,-1.0000,-0.9990,nan,nan,nan,nan
51424000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0057,0.0124,-1.0000,-0.9990,nan,nan,nan,nan
51428000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0071,0.0136,-1.0000,-0.9990,nan,nan,nan,nan
51432000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0106,0.0146,-1.0000,-0.9990,nan,nan,nan,nan
51436000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0139,0.0160,-1.0000,-0.9990,nan,nan,nan,nan
51440000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0134,0.0154,-1.0000,-0.9990,nan,nan,nan,nan
51444000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0129,0.0126,-1.0000,-0.9990,nan,nan,nan,nan
51448000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0147,0.0101,-1.0000,-0.9991,nan,nan,nan,nan
51452000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0171,0.0100,-1.0000,-0.9992,nan,nan,nan,nan
51456000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0175,0.0122,-1.0000,-0.9992,nan,nan,nan,nan
51460000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0165,0.0157,-1.0000,-0.9991,nan,nan,nan,nan
51464000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0137,0.0166,-1.0000,-0.9990,nan,nan,nan,nan
51468000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0104,0.0145,-1.0000,-0.9990,nan,nan,nan,nan
51472000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0090,0.0125,-1.0000,-0.9989,nan,nan,nan,nan
51476000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0103,0.0124,-1.0000,-0.9989,nan,nan,nan,nan
51480000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0147,0.0130,-1.0000,-0.9988,nan,nan,nan,nan
51484000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0194,0.0130,-1.0000,-0.9989,nan,nan,nan,nan
51488000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0163,0.0135,-1.0000,-0.9989,nan,nan,nan,nan
51492000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0101,0.0141,-1.0000,-0.9989,nan,nan,nan,nan
51496000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0090,0.0125,-1.0000,-0.9989,nan,nan,nan,nan
51500000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0117,0.0116,-1.0000,-0.9988,nan,nan,nan,nan
51504000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0146,0.0128,-1.0000,-0.9987,nan,nan,nan,nan
51508000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0167,0.0122,-1.0000,-0.9986,nan,nan,nan,nan
51512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0166,0.0101,-1.0000,-0.9986,nan,nan,nan,nan
51516000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0143,0.0105,-1.0000,-0.9986,nan,nan,nan,nan
51520000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0130,0.0119,-1.0000,-0.9986,nan,nan,nan,nan
51524000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0128,0.0124,-1.0000,-0.9986,nan,nan,nan,nan
51528000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0128,0.0122,-1.0000,-0.9986,nan,nan,nan,nan
51532000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0154,0.0116,-1.0000,-0.9986,nan,nan,nan,nan
51536000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0184,0.0116,-1.0000,-0.9986,nan,nan,nan,nan
51540000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0188,0.0132,-1.0000,-0.9987,nan,nan,nan,nan
51544000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0164,0.0140,-1.0000,-0.9987,nan,nan,nan,nan
51548000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0140,0.0145,-1.0000,-0.9988,nan,nan,nan,nan
51552000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0137,0.0158,-1.0000,-0.9989,nan,nan,nan,nan
51556000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0174,0.0155,-1.0000,-0.9991,nan,nan,nan,nan
51560000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0219,0.0147,-1.0000,-0.9992,nan,nan,nan,nan
51564000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0203,0.0157,-1.0000,-0.9992,nan,nan,nan,nan
51568000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0145,0.0156,-1.0000,-0.9992,nan,nan,nan,nan
51572000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0112,0.0145,-1.0000,-0.9991,nan,nan,nan,nan
51576000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0102,0.0146,-1.0000,-0.9990,nan,nan,nan,nan
51580000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0123,0.0143,-1.0000,-0.9989,nan,nan,nan,nan
51584000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0167,0.0125,-1.0000,-0.9989,nan,nan,nan,nan
51588000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0188,0.0122,-1.0000,-0.9990,nan,nan,nan,nan
51592000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0185,0.0124,-1.0000,-0.9991,nan,nan,nan,nan
51596000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0172,0.0120,-1.0000,-0.9991,nan,nan,nan,nan
51600000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0147,0.0122,-1.0000,-0.9992,nan,nan,nan,nan
51604000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0148,0.0120,-1.0000,-0.9992,nan,nan,nan,nan
51608000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0160,0.0110,-1.0000,-0.9991,nan,nan,nan,nan
51612000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0151,0.0098,-1.0000,-0.9990,nan,nan,nan,nan
51616000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0139,0.0110,-1.0000,-0.9989,nan,nan,nan,nan
51620000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0133,0.0146,-1.0000,-0.9988,nan,nan,nan,nan
51624000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0133,0.0167,-1.0000,-0.9988,nan,nan,nan,nan
51628000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0142,0.0158,-1.0000,-0.9987,nan,nan,nan,nan
51632000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0158,0.0135,-1.0000,-0.9987,nan,nan,nan,nan
51636000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0202,0.0121,-1.0000,-0.9987,nan,nan,nan,nan
51640000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0230,0.0115,-1.0000,-0.9987,nan,nan,nan,nan
51644000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0228,0.0129,-1.0000,-0.9988,nan,nan,nan,nan
51648000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0182,0.0147,-1.0000,-0.9988,nan,nan,nan,nan
51652000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0157,0.0147,-1.0000,-0.9988,nan,nan,nan,nan
51656000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0167,0.0139,-1.0000,-0.9988,nan,nan,nan,nan
51660000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0179,0.0140,-1.0000,-0.9988,nan,nan,nan,nan
51664000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0170,0.0135,-1.0000,-0.9988,nan,nan,nan,nan
51668000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0151,0.0146,-1.0000,-0.9988,nan,nan,nan,nan
51672000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0153,0.0175,-1.0000,-0.9988,nan,nan,nan,nan
51676000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0173,0.0162,-1.0000,-0.9987,nan,nan,nan,nan
51680000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0180,0.0119,-1.0000,-0.9987,nan,nan,nan,nan
51684000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0178,0.0111,-1.0000,-0.9987,nan,nan,nan,nan
51688000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0179,0.0121,-1.0000,-0.9987,nan,nan,nan,nan
51692000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0210,0.0115,-1.0000,-0.9987,nan,nan,nan,nan
51696000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0229,0.0114,-1.0000,-0.9988,nan,nan,nan,nan
51700000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0237,0.0144,-1.0000,-0.9989,nan,nan,nan,nan
51704000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0230,0.0154,-1.0000,-0.9990,nan,nan,nan,nan
51708000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0207,0.0145,-1.0000,-0.9990,nan,nan,nan,nan
51712000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0190,0.0164,-1.0000,-0.9990,nan,nan,nan,nan
51716000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0178,0.0181,-1.0000,-0.9990,nan,nan,nan,nan
51720000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0185,0.0164,-1.0000,-0.9991,nan,nan,nan,nan
51724000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0207,0.0131,-1.0000,-0.9992,nan,nan,nan,nan
51728000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0230,0.0114,-1.0000,-0.9992,nan,nan,nan,nan
51732000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0236,0.0118,-1.0000,-0.9992,nan,nan,nan,nan
51736000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0214,0.0141,-1.0000,-0.9993,nan,nan,nan,nan
51740000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0202,0.0164,-1.0000,-0.9992,nan,nan,nan,nan
51744000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0203,0.0167,-1.0000,-0.9993,nan,nan,nan,nan
51748000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0210,0.0163,-1.0000,-0.9993,nan,nan,nan,nan
51752000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0213,0.0158,-1.0000,-0.9993,nan,nan,nan,nan
51756000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0211,0.0147,-1.0000,-0.9993,nan,nan,nan,nan
51760000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0201,0.0136,-1.0000,-0.9994,nan,nan,nan,nan
51764000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0199,0.0125,-1.0000,-0.9994,nan,nan,nan,nan
51768000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0200,0.0123,-1.0000,-0.9995,nan,nan,nan,nan
51772000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0229,0.0148,-1.0000,-0.9995,nan,nan,nan,nan
51776000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0270,0.0165,-1.0000,-0.9996,nan,nan,nan,nan
51780000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0280,0.0156,-1.0000,-0.9995,nan,nan,nan,nan
51784000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0253,0.0148,-1.0000,-0.9995,nan,nan,nan,nan
51788000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0243,0.0163,-1.0000,-0.9994,nan,nan,nan,nan
51792000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0239,0.0178,-1.0000,-0.9993,nan,nan,nan,nan
51796000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0254,0.0187,-1.0000,-0.9993,nan,nan,nan,nan
51800000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0260,0.0182,-1.0000,-0.9992,nan,nan,nan,nan
51804000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0265,0.0173,-1.0000,-0.9991,nan,nan,nan,nan
51808000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0267,0.0156,-1.0000,-0.9991,nan,nan,nan,nan
51812000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0262,0.0143,-1.0000,-0.9992,nan,nan,nan,nan
51816000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0253,0.0155,-1.0000,-0.9992,nan,nan,nan,nan
51820000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0248,0.0162,-1.0000,-0.9992,nan,nan,nan,nan
51824000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0253,0.0151,-1.0000,-0.9992,nan,nan,nan,nan
51828000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0267,0.0143,-1.0000,-0.9993,nan,nan,nan,nan
51832000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0286,0.0147,-1.0000,-0.9993,nan,nan,nan,nan
51836000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0254,0.0159,-1.0000,-0.9992,nan,nan,nan,nan
51840000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0201,0.0165,-1.0000,-0.9991,nan,nan,nan,nan
51844000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0187,0.0150,-1.0000,-0.9990,nan,nan,nan,nan
51848000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0206,0.0140,-1.0000,-0.9990,nan,nan,nan,nan
51852000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0201,0.0152,-1.0000,-0.9991,nan,nan,nan,nan
